Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
El Salvador,SLV,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,16,,,,,13.5,,,,,11.6,11.3,11,10.7,10.3,10.1,9.9,,,,
El Salvador,SLV,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,75,,76,,,
Equatorial Guinea,GNQ,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,6.5,,,,,,,,,,,9.5,,,,,,,,,
Equatorial Guinea,GNQ,"Immunization, DPT (% of children ages 12-23 months)",77,77,76,76,77,79,80,81,81,33,35,37,39,41,43,44,46,48,50,52,54,54,54,53,53,40,53,53,53,53,
Equatorial Guinea,GNQ,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,,,,,,,,,,53,40,53,53,53,53,
Equatorial Guinea,GNQ,"Immunization, measles (% of children ages 12-23 months)",88,85,82,79,80,81,81,82,82,51,50,50,49,48,48,47,47,46,45,45,44,46,49,51,53,50,53,53,53,53,
Equatorial Guinea,GNQ,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2.32,2.71,3.17,3.55,4.02,4.29,4.55,4.91,5.15,5.2,5.42,5.58,5.54,5.73,5.84,5.88,6.11,6.24,6.22,6.52,6.66,6.88,7.01,6.93,6.63,6.74,6.86,6.75,6.41,6.48,
Equatorial Guinea,GNQ,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,404.8269491,407.2162011,409.8130586,415.2518677,418.365881,411.5021874,404.2236142,398.1472241,378.2437831,351.2897784,339.9855877,342.4018175,357.7504071,365.7456439,360.9496085,339.4767131,306.971554,285.7232284,269.0092791,,
Equatorial Guinea,GNQ,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,96,98,101,102,104,106,109,113,117,123,129,136,144,153,162,172,181,191,201,,
Equatorial Guinea,GNQ,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,454,421,392,370,357,344,331,322,314,310,308,308,305,300,295,296,301,301,,,
Equatorial Guinea,GNQ,"Mortality rate, neonatal (per 1,000 live births)",47.9,47.8,47.7,47.5,47.1,46.9,46.5,46.1,45.6,45,44.4,43.7,43.1,42.2,41.3,40.2,39.1,37.9,36.8,35.8,34.9,34.2,33.5,32.8,32.2,31.6,30.9,30.3,29.6,29,
Equatorial Guinea,GNQ,"Mortality rate, under-5 (per 1,000 live births)",177.7,176.5,175.2,173.9,172.7,171.3,169.5,167.1,164,160.4,156.3,152.1,147.7,143.3,138.8,134.3,129.7,124.9,120.3,115.8,111.7,107.9,104.2,100.7,97.4,94,90.8,87.7,84.7,81.8,
Equatorial Guinea,GNQ,"Mortality rate, under-5, female (per 1,000 live births)",168.4,167.3,166.1,164.7,163.6,162.1,160.4,158,155.1,151.5,147.5,143.5,139.3,135,130.4,126,121.5,117.1,112.6,108.3,104.2,100.6,97,93.7,90.5,87.2,84.1,81.2,78.4,75.8,
Equatorial Guinea,GNQ,"Mortality rate, under-5, male (per 1,000 live births)",186.6,185.4,184,182.7,181.4,180,178.2,175.6,172.5,168.8,164.8,160.4,155.9,151.5,146.8,141.9,137,132.1,127.5,122.8,118.7,114.8,111.1,107.3,103.9,100.4,97.1,93.7,90.6,87.8,
Equatorial Guinea,GNQ,People using at least basic sanitation services (% of population),,,,,,,,,,,54.79053088,55.77696683,56.74700434,57.69923498,58.63359056,59.54837546,60.44433895,61.3207807,62.17771191,63.01431899,63.83119384,64.62836981,65.4060736,66.04694423,66.11511289,66.18252256,66.24854149,66.31279002,,,
Equatorial Guinea,GNQ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Smoking prevalence, females (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Smoking prevalence, males (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,40,,45,,,
Eritrea,ERI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,4,,,,,,,7.3,,,,,,,,7,,,,,,,,,,
Eritrea,ERI,"Immunization, DPT (% of children ages 12-23 months)",,,,32,49,58,66,75,86,93,81,86,90,93,98,96,94,95,95,95,95,94,94,94,94,95,95,95,95,95,
Eritrea,ERI,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,86,91,84,96,94,95,95,95,95,94,94,94,94,95,95,95,95,95,
Eritrea,ERI,"Immunization, measles (% of children ages 12-23 months)",,,,34,51,58,66,73,79,88,76,84,83,92,96,95,94,92,91,93,95,96,98,94,90,97,99,99,99,99,
Eritrea,ERI,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2.06,2.42,2.64,2.72,2.71,2.51,2.22,1.9,1.6,1.17,0.99,0.86,0.75,0.67,0.6,0.54,0.48,0.44,0.4,0.37,0.34,0.31,0.28,0.26,0.23,0.21,0.19,0.18,0.16,0.15,
Eritrea,ERI,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,21.56374091,22.93364147,13.22943146,19.02750203,5.549286733,9.792500176,5.632907033,12.53712615,6.780436871,8.86304777,26.32791631,23.85772856,16.14809865,15.02657512,33.12422013,19.19817352,25.63586943,33.96765326,28.87977486,,
Eritrea,ERI,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,177,175,173,299,257,209,171,200,160,154,149,157,160,144,119,102,108,99,89,,
Eritrea,ERI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,1280,1180,1130,1060,938,804,705,635,605,583,567,558,549,540,530,518,498,480,,,
Eritrea,ERI,"Mortality rate, neonatal (per 1,000 live births)",34.7,33.7,32.9,32,31.2,30.3,29.4,28.5,27.8,27.1,26.5,26.1,25.7,25.2,24.8,24.3,23.8,23.3,22.8,22.2,21.7,21.2,20.7,20.3,19.8,19.4,19,18.6,18.2,17.8,
Eritrea,ERI,"Mortality rate, under-5 (per 1,000 live births)",152.7,145.7,138.1,130.1,122.2,114.4,107.2,100.7,95,89.9,85.4,81.2,77.4,73.9,70.6,67.6,64.7,62,59.5,57.3,55.2,53.2,51.3,49.5,47.9,46.3,44.8,43.3,41.9,40.5,
Eritrea,ERI,"Mortality rate, under-5, female (per 1,000 live births)",138.7,132.1,125,117.7,110.3,103.1,96.4,90.4,85.1,80.4,76.2,72.4,68.9,65.7,62.7,59.9,57.3,54.9,52.6,50.5,48.7,46.8,45,43.4,41.9,40.5,39.1,37.8,36.4,35.2,
Eritrea,ERI,"Mortality rate, under-5, male (per 1,000 live births)",166.3,158.7,150.6,142.1,133.4,125.2,117.5,110.6,104.4,98.9,94.1,89.6,85.4,81.6,78.1,74.8,71.7,68.8,66.2,63.7,61.4,59.3,57.3,55.4,53.5,51.8,50.1,48.5,47,45.6,
Eritrea,ERI,People using at least basic sanitation services (% of population),,,,,,,,,,,8.285300464,8.640479137,8.986295617,9.322085844,9.647447019,9.961535169,10.26441682,10.55507793,10.83377375,11.0220414,11.20194565,11.37353984,11.53651767,11.63627024,11.73668069,11.83791262,11.93996619,,,,
Eritrea,ERI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,"Smoking prevalence, females (% of adults)",,,,,,,,,,,0.4,,,,,0.3,,,,,0.3,0.3,0.3,0.3,0.2,0.2,0.2,,,,
Eritrea,ERI,"Smoking prevalence, males (% of adults)",,,,,,,,,,,17.4,,,,,15.2,,,,,13.3,12.9,12.7,12.4,12.1,11.8,11.4,,,,
Eritrea,ERI,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,8.7,,,,,7.6,,,,,6.7,6.5,6.4,6.3,6.1,5.9,5.7,,,,
Eritrea,ERI,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,38,,38,,,
Estonia,EST,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,96.82427979,,,97.67166901,,,97.99397278,,,
Estonia,EST,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,56.4,,,,,,,,,,,57.9,,,,,,,,,,,,,,,
Estonia,EST,"Immunization, DPT (% of children ages 12-23 months)",,,,71,77,82,87,87,88,91,93,94,94,94,94,96,95,95,95,95,94,93,94,94,93,93,93,93,92,91,
Estonia,EST,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,90,95,95,95,94,95,94,94,94,93,93,91,93,92,93,91,
Estonia,EST,"Immunization, measles (% of children ages 12-23 months)",,,,74,76,81,86,88,89,92,93,95,95,95,96,96,96,96,95,95,95,94,94,94,93,93,93,93,87,88,
Estonia,EST,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,65,59,52,49,45,41,36,39,34,31,25,25,23,23,21,18,16,15,13,,
Estonia,EST,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,29,27,25,20,18,18,16,17,14,14,11,13,12,10,11,10,11,9,,,
Estonia,EST,"Mortality rate, neonatal (per 1,000 live births)",9.9,9.8,9.7,9.5,9.1,8.5,7.8,7.1,6.4,5.8,5.3,4.8,4.4,4,3.7,3.4,3.1,2.8,2.6,2.3,2.2,2,1.8,1.7,1.5,1.4,1.3,1.2,1.1,1.1,
Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",17.7,17.5,17.3,16.9,16.4,15.6,14.7,13.8,12.8,11.9,10.9,10.1,9.2,8.5,7.8,7.1,6.5,5.9,5.4,5,4.6,4.2,3.9,3.6,3.4,3.1,2.9,2.7,2.6,2.4,
Estonia,EST,"Mortality rate, under-5, female (per 1,000 live births)",15.3,15.2,15.1,14.8,14.3,13.6,12.9,12.1,11.2,10.4,9.6,8.9,8.2,7.5,6.9,6.3,5.8,5.3,4.9,4.5,4.1,3.8,3.5,3.3,3,2.8,2.6,2.5,2.3,2.2,
Estonia,EST,"Mortality rate, under-5, male (per 1,000 live births)",19.8,19.6,19.4,19,18.3,17.5,16.5,15.4,14.3,13.2,12.2,11.2,10.3,9.4,8.6,7.8,7.2,6.5,6,5.5,5,4.6,4.3,4,3.7,3.5,3.2,3,2.8,2.6,
Estonia,EST,People using at least basic sanitation services (% of population),,,,,,,,,,,99.72445715,99.73091842,99.73587807,99.69973459,99.64702224,99.59443959,99.54198645,99.48966598,99.43747801,99.38542238,99.33349884,99.28170836,99.22991099,99.17788334,99.1256841,99.13277561,99.13973696,99.14655389,,,
Estonia,EST,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,2.3,1,0.8,0.7,0.4,0.4,0.6,0.7,1,0.7,0.8,0.7,0.6,0.5,0.3,,,
Estonia,EST,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,4.9,2.7,1.6,1.3,0.8,0.7,1.1,1.6,1.6,1.3,1.5,1.2,0.9,0.7,0.5,,,
Estonia,EST,"Smoking prevalence, females (% of adults)",,,,,,,,,,,26.9,,,,,26.2,,,,,25.4,25.3,25.1,25,24.9,24.8,24.5,,,,
Estonia,EST,"Smoking prevalence, males (% of adults)",,,,,,,,,,,54.7,,,,,49.5,,,,,44.6,43.5,42.8,41.9,41,40.1,39.3,,,,
Estonia,EST,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,39.6,,,,,36.8,,,,,34.2,33.6,33.2,32.7,32.3,31.8,31.3,,,,
Estonia,EST,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,75,,75,,,
Eswatini,SWZ,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,28.56944275,,,,,,,,,
Eswatini,SWZ,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,26.1,,38.6,,,,,47.7,,,63.1,,,,65.5,,,,,,
Eswatini,SWZ,"Immunization, DPT (% of children ages 12-23 months)",89,79,93,89,96,82,82,82,83,83,84,84,85,85,86,86,87,87,88,88,89,91,95,98,98,90,90,90,90,90,
Eswatini,SWZ,"Immunization, HepB3 (% of one-year-old children)",,,,,,,76,76,78,81,83,86,88,90,93,95,93,92,90,88,89,91,95,98,98,90,90,90,90,90,
Eswatini,SWZ,"Immunization, measles (% of children ages 12-23 months)",85,80,85,85,94,94,82,92,92,92,92,93,93,93,93,93,93,94,94,94,94,87,88,96,97,89,89,89,85,81,
Eswatini,SWZ,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",6.83,12.79,21,30.32,38.25,43.21,44.01,42.53,39.49,36.96,34.11,32.6,31.25,30.38,29.82,29.96,29.7,29.2,28.67,28.72,28.45,27.23,27.07,26.82,25.56,22.44,19.03,15.2,11.56,9.77,
Eswatini,SWZ,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,2.884342143,4.915260209,2.348117125,1.194209133,1.997494432,0.966866624,0.534287467,0.287728384,0.197288977,0.358000466,0.898861331,1.828975774,1.85970172,3.161187713,2.318937007,0.507876945,1.12208978,2.29880678,0.842354065,,
Eswatini,SWZ,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,731,754,828,947,983,1060,1090,1070,1030,1190,1190,972,830,764,637,483,400,374,329,,
Eswatini,SWZ,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,521,528,534,538,539,532,518,496,474,460,450,441,435,432,434,435,436,437,,,
Eswatini,SWZ,"Mortality rate, neonatal (per 1,000 live births)",21.5,21.3,21.2,21.1,21.1,21.1,21.2,21.3,21.4,21.5,21.6,21.4,21.2,20.8,20.4,20,19.7,19.6,19.6,19.7,19.8,20,20,20,19.9,19.6,19.4,19.1,18.8,18.4,
Eswatini,SWZ,"Mortality rate, under-5 (per 1,000 live births)",67.4,67,68.5,72.2,77.4,83.7,89.6,95.4,100.6,105.3,109.7,112.8,114.6,116,116.7,116.7,108.8,104.9,103,96.7,86.6,77,71,68,66.9,59.2,58.9,62.3,55.3,49.4,
Eswatini,SWZ,"Mortality rate, under-5, female (per 1,000 live births)",61.5,61,62.5,66,71.2,77.4,83.3,89,94.2,98.9,103.2,106.4,108.1,109.7,110.5,110.6,103.2,99.2,97.2,91.2,81.2,71.4,65.3,62.4,61.3,54,53.9,57.4,50.6,44.7,
Eswatini,SWZ,"Mortality rate, under-5, male (per 1,000 live births)",73.1,72.6,74.2,77.9,83.2,89.6,95.6,101.4,106.7,111.5,115.8,118.9,120.6,122,122.6,122.6,114.2,110.3,108.5,102,91.9,82.3,76.4,73.3,72.2,64.1,63.7,67.1,59.8,53.8,
Eswatini,SWZ,People using at least basic sanitation services (% of population),,,,,,,,,,,50.1431732,50.79435783,51.26144193,51.73665211,52.21963027,52.71088564,53.21007706,53.72180042,54.2619905,54.79550434,55.3222345,55.8420811,56.35563326,56.86515633,57.37060718,57.87187848,58.36818914,58.35198329,,,
Eswatini,SWZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,82.1,,,,,,48.9,,,,,,,,,43,,,,,,,29.2,,,,
Eswatini,SWZ,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,92.1,,,,,,72,,,,,,,,,65.1,,,,,,,52.1,,,,
Eswatini,SWZ,"Smoking prevalence, females (% of adults)",,,,,,,,,,,3.1,,,,,2.6,,,,,2.1,2.1,2,1.9,1.8,1.8,1.7,,,,
Eswatini,SWZ,"Smoking prevalence, males (% of adults)",,,,,,,,,,,16.3,,,,,16.2,,,,,16.4,16.4,16.4,16.5,16.5,16.5,16.5,,,,
Eswatini,SWZ,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,9.3,,,,,9.1,,,,,9,9,9,9,9,9,9,,,,
Eswatini,SWZ,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,60,,63,,,
Ethiopia,ETH,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,21.79158211,,,34.82756805,,,
Ethiopia,ETH,"Contraceptive prevalence, modern methods (% of women ages 15-49)",2.9,,,,,,,2.8,,,6.3,,,,,13.9,,,,,,27.3,,,40.4,35.9,35.3,35.32117512,37.8,,
Ethiopia,ETH,"Immunization, DPT (% of children ages 12-23 months)",49,21,13,28,57,57,55,55,41,27,30,32,35,37,40,44,46,50,54,58,61,65,62,59,61,64,66,69,68,69,
Ethiopia,ETH,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,,,47,52,56,62,65,62,59,61,63,66,68,68,68,
Ethiopia,ETH,"Immunization, measles (% of children ages 12-23 months)",38,17,12,22,54,38,54,51,44,37,36,35,36,35,35,40,44,49,54,59,64,68,62,55,54,56,57,59,55,58,
Ethiopia,ETH,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",5.58,5.77,5.57,4.94,4.09,3.33,2.72,2.29,1.96,1.65,1.45,1.26,1.14,0.99,0.92,0.8,0.75,0.7,0.63,0.59,0.54,0.49,0.45,0.38,0.35,0.32,0.29,0.27,0.25,0.23,
Ethiopia,ETH,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,157.3058968,157.3059061,155.2750456,183.5151992,218.7631387,161.1322555,145.5092016,121.6852548,90.65570072,123.3511747,128.4019575,116.1315681,116.1864701,111.5998453,57.10472156,52.77351389,41.41276624,36.74142904,31.81495011,,
Ethiopia,ETH,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,421,409,393,376,358,341,325,310,296,282,268,253,239,224,207,192,177,164,151,,
Ethiopia,ETH,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,1030,988,985,972,929,865,795,731,681,638,597,558,527,498,472,446,422,401,,,
Ethiopia,ETH,"Mortality rate, neonatal (per 1,000 live births)",58.9,57.9,56.9,55.8,54.5,53.2,52,50.9,49.9,49.1,48.2,47.3,46.4,45.5,44.6,43.6,42.6,41.4,40.3,39.2,38,36.8,35.5,34.2,32.9,31.8,30.6,29.6,28.6,27.6,
Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",199.9,195.2,189.9,184,177.5,170.9,164.4,158.1,152.1,146.2,140.3,134.3,128,121.6,115.2,108.8,102.8,97.1,91.7,86.7,82,77.6,73.4,69.5,65.8,62.2,58.9,55.8,53.1,50.7,
Ethiopia,ETH,"Mortality rate, under-5, female (per 1,000 live births)",186.7,182.1,177,171.3,165.1,158.8,152.5,146.6,140.8,135.1,129.5,123.7,117.7,111.6,105.4,99.5,93.7,88.3,83.1,78.5,74.1,69.9,66,62.3,58.9,55.6,52.4,49.7,47.1,44.9,
Ethiopia,ETH,"Mortality rate, under-5, male (per 1,000 live births)",212.6,207.6,202.1,196,189.4,182.6,175.8,169.1,162.8,156.7,150.6,144.4,137.9,131.2,124.4,117.8,111.4,105.4,99.8,94.5,89.5,84.8,80.4,76.3,72.3,68.6,65,61.8,58.8,56.2,
Ethiopia,ETH,People using at least basic sanitation services (% of population),,,,,,,,,,,3.40384265,3.640189304,3.877163262,4.114322664,4.336312378,4.555684964,4.772610491,4.989344665,5.229654137,5.468191627,5.705456053,5.94120037,6.175779973,6.406371643,6.635740949,6.86379406,7.090740001,7.316332895,,,
Ethiopia,ETH,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,72.3,,,,63.4,,,,,39.2,,,,,,35.2,,,,,32.6,,,,,
Ethiopia,ETH,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,90.1,,,,91,,,,,80.2,,,,,,74.5,,,,,70.5,,,,,
Ethiopia,ETH,"Smoking prevalence, females (% of adults)",,,,,,,,,,,0.6,,,,,0.5,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,,
Ethiopia,ETH,"Smoking prevalence, males (% of adults)",,,,,,,,,,,9.2,,,,,8.9,,,,,8.7,8.6,8.6,8.5,8.4,8.5,8.5,,,,
Ethiopia,ETH,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,4.8,,,,,4.6,,,,,4.5,4.4,4.5,4.4,4.4,4.4,4.4,,,,
Ethiopia,ETH,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,39,,39,,,
Faroe Islands,FRO,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Immunization, DPT (% of children ages 12-23 months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Immunization, measles (% of children ages 12-23 months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Mortality rate, neonatal (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Mortality rate, under-5 (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Mortality rate, under-5, female (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Mortality rate, under-5, male (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,People using at least basic sanitation services (% of population),,,,,,,,,,,,,,,,,,90.88347572,90.88347572,90.88347572,90.88347572,90.88347572,90.88347572,90.88347572,90.88347572,90.88347572,,,,,
Faroe Islands,FRO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Smoking prevalence, females (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Smoking prevalence, males (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Immunization, DPT (% of children ages 12-23 months)",97,99,97,96,96,97,97,86,87,89,90,91,93,94,95,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,
Fiji,FJI,"Immunization, HepB3 (% of one-year-old children)",,,,88,60,82,90,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
Fiji,FJI,"Immunization, measles (% of children ages 12-23 months)",84,93,91,96,96,94,94,75,77,79,81,83,85,86,88,90,92,94,95,95,96,96,96,96,96,96,96,96,96,96,
Fiji,FJI,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.06,0.07,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.15,0.16,0.17,0.18,0.2,0.21,0.23,0.24,0.26,
Fiji,FJI,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,22,28,23,28,20,20,17,14,16,21,27,31,30,37,55,52,45,51,54,,
Fiji,FJI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,51,49,48,48,47,46,44,43,42,40,39,38,38,37,36,35,34,34,,,
Fiji,FJI,"Mortality rate, neonatal (per 1,000 live births)",12.2,11.7,11.2,10.8,10.5,10.2,9.9,9.6,9.4,9.2,9.1,9.2,9.5,9.9,10.4,10.8,11,10.7,10.3,9.9,9.6,9.4,9.4,9.5,9.7,9.9,10.2,10.5,10.7,10.8,
Fiji,FJI,"Mortality rate, under-5 (per 1,000 live births)",28.9,27.8,26.9,26,25.3,24.7,24.2,23.8,23.4,23,22.7,22.5,22.4,22.4,22.6,23,23.3,23.6,23.7,23.7,23.7,23.6,23.6,23.7,24,24.3,24.7,25.2,25.6,25.7,
Fiji,FJI,"Mortality rate, under-5, female (per 1,000 live births)",26.5,25.5,24.6,23.8,23.2,22.6,22.2,21.8,21.4,21.1,20.8,20.6,20.6,20.6,20.8,21.1,21.4,21.6,21.7,21.7,21.7,21.6,21.6,21.7,21.9,22.2,22.6,23,23.3,23.4,
Fiji,FJI,"Mortality rate, under-5, male (per 1,000 live births)",31.2,30.1,29.1,28.1,27.4,26.7,26.2,25.7,25.2,24.8,24.5,24.2,24.1,24.2,24.4,24.8,25.1,25.4,25.6,25.7,25.6,25.5,25.5,25.7,25.9,26.3,26.8,27.3,27.7,27.9,
Fiji,FJI,People using at least basic sanitation services (% of population),,,,,,,,,,,79.52271549,79.60259074,79.68246693,80.89451458,82.09513021,83.2837882,84.46101281,85.62663002,86.79169302,87.94462186,89.08251354,90.20518172,91.31278328,92.40510851,93.48236975,94.54456731,95.06922889,95.07217507,,,
Fiji,FJI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,2.3,,,,,,1.6,,,,,0.5,,,,,,,
Fiji,FJI,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,14.2,,,,,,10.9,,,,,7.5,,,,,,,
Fiji,FJI,"Smoking prevalence, females (% of adults)",,,,,,,,,,,16.3,,,,,14,,,,,12.1,11.7,11.4,11.1,10.8,10.5,10.2,,,,
